path`tdomain`tsplit`tfile_type`tbytes`trole
data/pddl/blocks/test-extrapolation/probBLOCKS-13-1.pddl	blocks	test-extrapolation	pddl	385	PDDL problem instance for blocks/test-extrapolation problem probBLOCKS-13-1.
data/pddl/blocks/test-extrapolation/probBLOCKS-13-1.pddl.soln	blocks	test-extrapolation	pddl.soln	1376	Reference solution plan for blocks/test-extrapolation problem probBLOCKS-13-1.
data/pddl/blocks/test-extrapolation/probBLOCKS-14-0.pddl	blocks	test-extrapolation	pddl	418	PDDL problem instance for blocks/test-extrapolation problem probBLOCKS-14-0.
data/pddl/blocks/test-extrapolation/probBLOCKS-14-0.pddl.soln	blocks	test-extrapolation	pddl.soln	1155	Reference solution plan for blocks/test-extrapolation problem probBLOCKS-14-0.
data/pddl/blocks/test-extrapolation/probBLOCKS-14-1.pddl	blocks	test-extrapolation	pddl	444	PDDL problem instance for blocks/test-extrapolation problem probBLOCKS-14-1.
data/pddl/blocks/test-extrapolation/probBLOCKS-14-1.pddl.soln	blocks	test-extrapolation	pddl.soln	1125	Reference solution plan for blocks/test-extrapolation problem probBLOCKS-14-1.
data/pddl/blocks/test-extrapolation/probBLOCKS-15-0.pddl	blocks	test-extrapolation	pddl	464	PDDL problem instance for blocks/test-extrapolation problem probBLOCKS-15-0.
data/pddl/blocks/test-extrapolation/probBLOCKS-15-1.pddl	blocks	test-extrapolation	pddl	425	PDDL problem instance for blocks/test-extrapolation problem probBLOCKS-15-1.
data/pddl/blocks/test-extrapolation/probBLOCKS-16-1.pddl	blocks	test-extrapolation	pddl	470	PDDL problem instance for blocks/test-extrapolation problem probBLOCKS-16-1.
data/pddl/blocks/test-extrapolation/probBLOCKS-16-1.pddl.soln	blocks	test-extrapolation	pddl.soln	1459	Reference solution plan for blocks/test-extrapolation problem probBLOCKS-16-1.
data/pddl/blocks/test-extrapolation/probBLOCKS-16-2.pddl	blocks	test-extrapolation	pddl	457	PDDL problem instance for blocks/test-extrapolation problem probBLOCKS-16-2.
data/pddl/blocks/test-extrapolation/probBLOCKS-17-0.pddl	blocks	test-extrapolation	pddl	517	PDDL problem instance for blocks/test-extrapolation problem probBLOCKS-17-0.
data/pddl/blocks/test-extrapolation/probBLOCKS-9-0.pddl	blocks	test-extrapolation	pddl	303	PDDL problem instance for blocks/test-extrapolation problem probBLOCKS-9-0.
data/pddl/blocks/test-extrapolation/probBLOCKS-9-0.pddl.soln	blocks	test-extrapolation	pddl.soln	879	Reference solution plan for blocks/test-extrapolation problem probBLOCKS-9-0.
data/pddl/blocks/test-extrapolation/probBLOCKS-9-1.pddl	blocks	test-extrapolation	pddl	290	PDDL problem instance for blocks/test-extrapolation problem probBLOCKS-9-1.
data/pddl/blocks/test-extrapolation/probBLOCKS-9-1.pddl.soln	blocks	test-extrapolation	pddl.soln	386	Reference solution plan for blocks/test-extrapolation problem probBLOCKS-9-1.
data/pddl/blocks/test-extrapolation/probBLOCKS-9-2.pddl	blocks	test-extrapolation	pddl	303	PDDL problem instance for blocks/test-extrapolation problem probBLOCKS-9-2.
data/pddl/blocks/test-extrapolation/probBLOCKS-9-2.pddl.soln	blocks	test-extrapolation	pddl.soln	357	Reference solution plan for blocks/test-extrapolation problem probBLOCKS-9-2.
data/pddl/blocks/test-interpolation/probBLOCKS-5-0.pddl	blocks	test-interpolation	pddl	211	PDDL problem instance for blocks/test-interpolation problem probBLOCKS-5-0.
data/pddl/blocks/test-interpolation/probBLOCKS-5-0.pddl.soln	blocks	test-interpolation	pddl.soln	164	Reference solution plan for blocks/test-interpolation problem probBLOCKS-5-0.
data/pddl/blocks/test-interpolation/probBLOCKS-5-1.pddl	blocks	test-interpolation	pddl	224	PDDL problem instance for blocks/test-interpolation problem probBLOCKS-5-1.
data/pddl/blocks/test-interpolation/probBLOCKS-5-1.pddl.soln	blocks	test-interpolation	pddl.soln	135	Reference solution plan for blocks/test-interpolation problem probBLOCKS-5-1.
data/pddl/blocks/test-interpolation/probBLOCKS-5-2.pddl	blocks	test-interpolation	pddl	197	PDDL problem instance for blocks/test-interpolation problem probBLOCKS-5-2.
data/pddl/blocks/test-interpolation/probBLOCKS-5-2.pddl.soln	blocks	test-interpolation	pddl.soln	220	Reference solution plan for blocks/test-interpolation problem probBLOCKS-5-2.
data/pddl/blocks/train/probBLOCKS-4-0.pddl	blocks	train	pddl	217	PDDL problem instance for blocks/train problem probBLOCKS-4-0.
data/pddl/blocks/train/probBLOCKS-4-1.pddl	blocks	train	pddl	177	PDDL problem instance for blocks/train problem probBLOCKS-4-1.
data/pddl/blocks/train/probBLOCKS-4-2.pddl	blocks	train	pddl	204	PDDL problem instance for blocks/train problem probBLOCKS-4-2.
data/pddl/blocks/train/probBLOCKS-6-0.pddl	blocks	train	pddl	231	PDDL problem instance for blocks/train problem probBLOCKS-6-0.
data/pddl/blocks/train/probBLOCKS-6-1.pddl	blocks	train	pddl	270	PDDL problem instance for blocks/train problem probBLOCKS-6-1.
data/pddl/blocks/train/probBLOCKS-6-2.pddl	blocks	train	pddl	218	PDDL problem instance for blocks/train problem probBLOCKS-6-2.
data/pddl/blocks/train/probBLOCKS-7-0.pddl	blocks	train	pddl	238	PDDL problem instance for blocks/train problem probBLOCKS-7-0.
data/pddl/blocks/train/probBLOCKS-7-1.pddl	blocks	train	pddl	251	PDDL problem instance for blocks/train problem probBLOCKS-7-1.
data/pddl/blocks/train/probBLOCKS-7-2.pddl	blocks	train	pddl	251	PDDL problem instance for blocks/train problem probBLOCKS-7-2.
data/pddl/blocks/validation/probBLOCKS-8-0.pddl	blocks	validation	pddl	297	PDDL problem instance for blocks/validation problem probBLOCKS-8-0.
data/pddl/blocks/validation/probBLOCKS-8-1.pddl	blocks	validation	pddl	297	PDDL problem instance for blocks/validation problem probBLOCKS-8-1.
data/pddl/blocks/validation/probBLOCKS-8-2.pddl	blocks	validation	pddl	311	PDDL problem instance for blocks/validation problem probBLOCKS-8-2.
data/pddl/gripper/domain.pddl	gripper	domain	pddl	1049	PDDL domain definition for gripper.
data/pddl/gripper/test-extrapolation/prob05.pddl	gripper	test-extrapolation	pddl	1163	PDDL problem instance for gripper/test-extrapolation problem prob05.
data/pddl/gripper/test-extrapolation/prob05.pddl.soln	gripper	test-extrapolation	pddl.soln	1028	Reference solution plan for gripper/test-extrapolation problem prob05.
data/pddl/gripper/test-extrapolation/prob06.pddl	gripper	test-extrapolation	pddl	1305	PDDL problem instance for gripper/test-extrapolation problem prob06.
data/pddl/gripper/test-extrapolation/prob06.pddl.soln	gripper	test-extrapolation	pddl.soln	1236	Reference solution plan for gripper/test-extrapolation problem prob06.
data/pddl/gripper/test-extrapolation/prob07.pddl	gripper	test-extrapolation	pddl	1447	PDDL problem instance for gripper/test-extrapolation problem prob07.
data/pddl/gripper/test-extrapolation/prob07.pddl.soln	gripper	test-extrapolation	pddl.soln	1396	Reference solution plan for gripper/test-extrapolation problem prob07.
data/pddl/gripper/test-extrapolation/prob08.pddl	gripper	test-extrapolation	pddl	1589	PDDL problem instance for gripper/test-extrapolation problem prob08.
data/pddl/gripper/test-extrapolation/prob08.pddl.soln	gripper	test-extrapolation	pddl.soln	1612	Reference solution plan for gripper/test-extrapolation problem prob08.
data/pddl/gripper/test-extrapolation/prob09.pddl	gripper	test-extrapolation	pddl	1731	PDDL problem instance for gripper/test-extrapolation problem prob09.
data/pddl/gripper/test-extrapolation/prob09.pddl.soln	gripper	test-extrapolation	pddl.soln	1764	Reference solution plan for gripper/test-extrapolation problem prob09.
data/pddl/gripper/test-extrapolation/prob10.pddl	gripper	test-extrapolation	pddl	1874	PDDL problem instance for gripper/test-extrapolation problem prob10.
data/pddl/gripper/test-extrapolation/prob10.pddl.soln	gripper	test-extrapolation	pddl.soln	1948	Reference solution plan for gripper/test-extrapolation problem prob10.
data/pddl/gripper/test-extrapolation/prob11.pddl	gripper	test-extrapolation	pddl	2016	PDDL problem instance for gripper/test-extrapolation problem prob11.
data/pddl/gripper/test-extrapolation/prob11.pddl.soln	gripper	test-extrapolation	pddl.soln	2176	Reference solution plan for gripper/test-extrapolation problem prob11.
data/pddl/gripper/test-extrapolation/prob12.pddl	gripper	test-extrapolation	pddl	2158	PDDL problem instance for gripper/test-extrapolation problem prob12.
data/pddl/gripper/test-extrapolation/prob12.pddl.soln	gripper	test-extrapolation	pddl.soln	2364	Reference solution plan for gripper/test-extrapolation problem prob12.
data/pddl/gripper/test-extrapolation/prob13.pddl	gripper	test-extrapolation	pddl	2300	PDDL problem instance for gripper/test-extrapolation problem prob13.
data/pddl/gripper/test-extrapolation/prob13.pddl.soln	gripper	test-extrapolation	pddl.soln	2552	Reference solution plan for gripper/test-extrapolation problem prob13.
data/pddl/gripper/test-extrapolation/prob14.pddl	gripper	test-extrapolation	pddl	2442	PDDL problem instance for gripper/test-extrapolation problem prob14.
data/pddl/gripper/test-extrapolation/prob14.pddl.soln	gripper	test-extrapolation	pddl.soln	2740	Reference solution plan for gripper/test-extrapolation problem prob14.
data/pddl/gripper/test-extrapolation/prob15.pddl	gripper	test-extrapolation	pddl	2584	PDDL problem instance for gripper/test-extrapolation problem prob15.
data/pddl/gripper/test-extrapolation/prob16.pddl	gripper	test-extrapolation	pddl	2726	PDDL problem instance for gripper/test-extrapolation problem prob16.
data/pddl/gripper/test-extrapolation/prob17.pddl	gripper	test-extrapolation	pddl	2868	PDDL problem instance for gripper/test-extrapolation problem prob17.
data/pddl/gripper/test-extrapolation/prob18.pddl	gripper	test-extrapolation	pddl	3010	PDDL problem instance for gripper/test-extrapolation problem prob18.
data/pddl/gripper/test-extrapolation/prob19.pddl	gripper	test-extrapolation	pddl	3152	PDDL problem instance for gripper/test-extrapolation problem prob19.
data/pddl/gripper/test-extrapolation/prob20.pddl	gripper	test-extrapolation	pddl	3294	PDDL problem instance for gripper/test-extrapolation problem prob20.
data/pddl/gripper/test-interpolation/balls03.pddl	gripper	test-interpolation	pddl	552	PDDL problem instance for gripper/test-interpolation problem balls03.
data/pddl/gripper/test-interpolation/balls03.pddl.soln	gripper	test-interpolation	pddl.soln	212	Reference solution plan for gripper/test-interpolation problem balls03.
data/pddl/gripper/test-interpolation/balls05.pddl	gripper	test-interpolation	pddl	686	PDDL problem instance for gripper/test-interpolation problem balls05.
data/pddl/gripper/test-interpolation/balls05.pddl.soln	gripper	test-interpolation	pddl.soln	354	Reference solution plan for gripper/test-interpolation problem balls05.
data/pddl/gripper/test-interpolation/balls07.pddl	gripper	test-interpolation	pddl	820	PDDL problem instance for gripper/test-interpolation problem balls07.
data/pddl/gripper/test-interpolation/balls07.pddl.soln	gripper	test-interpolation	pddl.soln	496	Reference solution plan for gripper/test-interpolation problem balls07.
data/pddl/gripper/train/balls02.pddl	gripper	train	pddl	485	PDDL problem instance for gripper/train problem balls02.
data/pddl/gripper/train/balls04.pddl	gripper	train	pddl	615	PDDL problem instance for gripper/train problem balls04.
data/pddl/gripper/train/balls06.pddl	gripper	train	pddl	749	PDDL problem instance for gripper/train problem balls06.
data/pddl/gripper/train/balls08.pddl	gripper	train	pddl	883	PDDL problem instance for gripper/train problem balls08.
data/pddl/gripper/validation/balls09.pddl	gripper	validation	pddl	954	PDDL problem instance for gripper/validation problem balls09.
data/pddl/gripper/validation/balls10.pddl	gripper	validation	pddl	1021	PDDL problem instance for gripper/validation problem balls10.
data/pddl/logistics/domain.pddl	logistics	domain	pddl	1766	PDDL domain definition for logistics.
data/pddl/logistics/test-extrapolation/probLOGISTICS-10-0.pddl	logistics	test-extrapolation	pddl	1364	PDDL problem instance for logistics/test-extrapolation problem probLOGISTICS-10-0.
data/pddl/logistics/test-extrapolation/probLOGISTICS-10-0.pddl.soln	logistics	test-extrapolation	pddl.soln	1515	Reference solution plan for logistics/test-extrapolation problem probLOGISTICS-10-0.
data/pddl/logistics/test-extrapolation/probLOGISTICS-10-1.pddl	logistics	test-extrapolation	pddl	1364	PDDL problem instance for logistics/test-extrapolation problem probLOGISTICS-10-1.
data/pddl/logistics/test-extrapolation/probLOGISTICS-10-1.pddl.soln	logistics	test-extrapolation	pddl.soln	1362	Reference solution plan for logistics/test-extrapolation problem probLOGISTICS-10-1.
data/pddl/logistics/test-extrapolation/probLOGISTICS-11-0.pddl	logistics	test-extrapolation	pddl	1380	PDDL problem instance for logistics/test-extrapolation problem probLOGISTICS-11-0.
data/pddl/logistics/test-extrapolation/probLOGISTICS-11-0.pddl.soln	logistics	test-extrapolation	pddl.soln	1725	Reference solution plan for logistics/test-extrapolation problem probLOGISTICS-11-0.
data/pddl/logistics/test-extrapolation/probLOGISTICS-11-1.pddl	logistics	test-extrapolation	pddl	1380	PDDL problem instance for logistics/test-extrapolation problem probLOGISTICS-11-1.
data/pddl/logistics/test-extrapolation/probLOGISTICS-11-1.pddl.soln	logistics	test-extrapolation	pddl.soln	2043	Reference solution plan for logistics/test-extrapolation problem probLOGISTICS-11-1.
data/pddl/logistics/test-extrapolation/probLOGISTICS-12-0.pddl	logistics	test-extrapolation	pddl	1396	PDDL problem instance for logistics/test-extrapolation problem probLOGISTICS-12-0.
data/pddl/logistics/test-extrapolation/probLOGISTICS-12-0.pddl.soln	logistics	test-extrapolation	pddl.soln	1424	Reference solution plan for logistics/test-extrapolation problem probLOGISTICS-12-0.
data/pddl/logistics/test-extrapolation/probLOGISTICS-12-1.pddl	logistics	test-extrapolation	pddl	1396	PDDL problem instance for logistics/test-extrapolation problem probLOGISTICS-12-1.
data/pddl/logistics/test-extrapolation/probLOGISTICS-12-1.pddl.soln	logistics	test-extrapolation	pddl.soln	2493	Reference solution plan for logistics/test-extrapolation problem probLOGISTICS-12-1.
data/pddl/logistics/test-extrapolation/probLOGISTICS-13-0.pddl	logistics	test-extrapolation	pddl	1725	PDDL problem instance for logistics/test-extrapolation problem probLOGISTICS-13-0.
data/pddl/logistics/test-extrapolation/probLOGISTICS-13-0.pddl.soln	logistics	test-extrapolation	pddl.soln	2621	Reference solution plan for logistics/test-extrapolation problem probLOGISTICS-13-0.
data/pddl/logistics/test-extrapolation/probLOGISTICS-13-1.pddl	logistics	test-extrapolation	pddl	1725	PDDL problem instance for logistics/test-extrapolation problem probLOGISTICS-13-1.
data/pddl/logistics/test-extrapolation/probLOGISTICS-13-1.pddl.soln	logistics	test-extrapolation	pddl.soln	2171	Reference solution plan for logistics/test-extrapolation problem probLOGISTICS-13-1.
data/pddl/logistics/test-extrapolation/probLOGISTICS-14-0.pddl	logistics	test-extrapolation	pddl	1741	PDDL problem instance for logistics/test-extrapolation problem probLOGISTICS-14-0.
data/pddl/logistics/test-extrapolation/probLOGISTICS-14-0.pddl.soln	logistics	test-extrapolation	pddl.soln	2006	Reference solution plan for logistics/test-extrapolation problem probLOGISTICS-14-0.
data/pddl/logistics/test-extrapolation/probLOGISTICS-14-1.pddl	logistics	test-extrapolation	pddl	1741	PDDL problem instance for logistics/test-extrapolation problem probLOGISTICS-14-1.
data/pddl/logistics/test-extrapolation/probLOGISTICS-14-1.pddl.soln	logistics	test-extrapolation	pddl.soln	2361	Reference solution plan for logistics/test-extrapolation problem probLOGISTICS-14-1.
data/pddl/logistics/test-extrapolation/probLOGISTICS-15-0.pddl	logistics	test-extrapolation	pddl	1757	PDDL problem instance for logistics/test-extrapolation problem probLOGISTICS-15-0.
data/pddl/logistics/test-extrapolation/probLOGISTICS-15-0.pddl.soln	logistics	test-extrapolation	pddl.soln	2689	Reference solution plan for logistics/test-extrapolation problem probLOGISTICS-15-0.
data/pddl/logistics/test-extrapolation/probLOGISTICS-15-1.pddl	logistics	test-extrapolation	pddl	1757	PDDL problem instance for logistics/test-extrapolation problem probLOGISTICS-15-1.
data/pddl/logistics/test-extrapolation/probLOGISTICS-15-1.pddl.soln	logistics	test-extrapolation	pddl.soln	2330	Reference solution plan for logistics/test-extrapolation problem probLOGISTICS-15-1.
data/pddl/logistics/test-extrapolation/probLOGISTICS-7-0.pddl	logistics	test-extrapolation	pddl	1040	PDDL problem instance for logistics/test-extrapolation problem probLOGISTICS-7-0.
data/pddl/logistics/test-extrapolation/probLOGISTICS-7-0.pddl.soln	logistics	test-extrapolation	pddl.soln	1234	Reference solution plan for logistics/test-extrapolation problem probLOGISTICS-7-0.
data/pddl/logistics/test-extrapolation/probLOGISTICS-7-1.pddl	logistics	test-extrapolation	pddl	1040	PDDL problem instance for logistics/test-extrapolation problem probLOGISTICS-7-1.
data/pddl/logistics/test-extrapolation/probLOGISTICS-7-1.pddl.soln	logistics	test-extrapolation	pddl.soln	1461	Reference solution plan for logistics/test-extrapolation problem probLOGISTICS-7-1.
data/pddl/logistics/test-extrapolation/probLOGISTICS-8-0.pddl	logistics	test-extrapolation	pddl	1056	PDDL problem instance for logistics/test-extrapolation problem probLOGISTICS-8-0.
data/pddl/logistics/test-extrapolation/probLOGISTICS-8-0.pddl.soln	logistics	test-extrapolation	pddl.soln	1102	Reference solution plan for logistics/test-extrapolation problem probLOGISTICS-8-0.
data/pddl/logistics/test-extrapolation/probLOGISTICS-8-1.pddl	logistics	test-extrapolation	pddl	1056	PDDL problem instance for logistics/test-extrapolation problem probLOGISTICS-8-1.
data/pddl/logistics/test-extrapolation/probLOGISTICS-8-1.pddl.soln	logistics	test-extrapolation	pddl.soln	1420	Reference solution plan for logistics/test-extrapolation problem probLOGISTICS-8-1.
data/pddl/logistics/test-extrapolation/probLOGISTICS-9-0.pddl	logistics	test-extrapolation	pddl	1084	PDDL problem instance for logistics/test-extrapolation problem probLOGISTICS-9-0.
data/pddl/logistics/test-extrapolation/probLOGISTICS-9-0.pddl.soln	logistics	test-extrapolation	pddl.soln	1236	Reference solution plan for logistics/test-extrapolation problem probLOGISTICS-9-0.
data/pddl/logistics/test-extrapolation/probLOGISTICS-9-1.pddl	logistics	test-extrapolation	pddl	1084	PDDL problem instance for logistics/test-extrapolation problem probLOGISTICS-9-1.
data/pddl/logistics/test-extrapolation/probLOGISTICS-9-1.pddl.soln	logistics	test-extrapolation	pddl.soln	970	Reference solution plan for logistics/test-extrapolation problem probLOGISTICS-9-1.
data/pddl/logistics/test-interpolation/p04g02-1.pddl	logistics	test-interpolation	pddl	744	PDDL problem instance for logistics/test-interpolation problem p04g02-1.
data/pddl/logistics/test-interpolation/p04g02-1.pddl.soln	logistics	test-interpolation	pddl.soln	135	Reference solution plan for logistics/test-interpolation problem p04g02-1.
data/pddl/logistics/test-interpolation/p04g02-2.pddl	logistics	test-interpolation	pddl	744	PDDL problem instance for logistics/test-interpolation problem p04g02-2.
data/pddl/logistics/test-interpolation/p04g02-2.pddl.soln	logistics	test-interpolation	pddl.soln	87	Reference solution plan for logistics/test-interpolation problem p04g02-2.
data/pddl/logistics/test-interpolation/p04g02-3.pddl	logistics	test-interpolation	pddl	744	PDDL problem instance for logistics/test-interpolation problem p04g02-3.
data/pddl/logistics/test-interpolation/p04g02-3.pddl.soln	logistics	test-interpolation	pddl.soln	282	Reference solution plan for logistics/test-interpolation problem p04g02-3.
data/pddl/logistics/test-interpolation/p04g04-1.pddl	logistics	test-interpolation	pddl	786	PDDL problem instance for logistics/test-interpolation problem p04g04-1.
data/pddl/logistics/test-interpolation/p04g04-1.pddl.soln	logistics	test-interpolation	pddl.soln	506	Reference solution plan for logistics/test-interpolation problem p04g04-1.
data/pddl/logistics/test-interpolation/p04g04-2.pddl	logistics	test-interpolation	pddl	786	PDDL problem instance for logistics/test-interpolation problem p04g04-2.
data/pddl/logistics/test-interpolation/p04g04-2.pddl.soln	logistics	test-interpolation	pddl.soln	228	Reference solution plan for logistics/test-interpolation problem p04g04-2.
data/pddl/logistics/test-interpolation/p04g04-3.pddl	logistics	test-interpolation	pddl	786	PDDL problem instance for logistics/test-interpolation problem p04g04-3.
data/pddl/logistics/test-interpolation/p04g04-3.pddl.soln	logistics	test-interpolation	pddl.soln	450	Reference solution plan for logistics/test-interpolation problem p04g04-3.
data/pddl/logistics/test-interpolation/probLOGISTICS-4-0.pddl	logistics	test-interpolation	pddl	716	PDDL problem instance for logistics/test-interpolation problem probLOGISTICS-4-0.
data/pddl/logistics/test-interpolation/probLOGISTICS-4-0.pddl.soln	logistics	test-interpolation	pddl.soln	644	Reference solution plan for logistics/test-interpolation problem probLOGISTICS-4-0.
data/pddl/logistics/test-interpolation/probLOGISTICS-4-1.pddl	logistics	test-interpolation	pddl	716	PDDL problem instance for logistics/test-interpolation problem probLOGISTICS-4-1.
data/pddl/logistics/test-interpolation/probLOGISTICS-4-1.pddl.soln	logistics	test-interpolation	pddl.soln	613	Reference solution plan for logistics/test-interpolation problem probLOGISTICS-4-1.
data/pddl/logistics/test-interpolation/probLOGISTICS-4-2.pddl	logistics	test-interpolation	pddl	716	PDDL problem instance for logistics/test-interpolation problem probLOGISTICS-4-2.
data/pddl/logistics/test-interpolation/probLOGISTICS-4-2.pddl.soln	logistics	test-interpolation	pddl.soln	489	Reference solution plan for logistics/test-interpolation problem probLOGISTICS-4-2.
data/pddl/logistics/train/p04g01-1.pddl	logistics	train	pddl	723	PDDL problem instance for logistics/train problem p04g01-1.
data/pddl/logistics/train/p04g01-2.pddl	logistics	train	pddl	718	PDDL problem instance for logistics/train problem p04g01-2.
data/pddl/logistics/train/p04g01-3.pddl	logistics	train	pddl	723	PDDL problem instance for logistics/train problem p04g01-3.
data/pddl/logistics/train/p04g03-1.pddl	logistics	train	pddl	765	PDDL problem instance for logistics/train problem p04g03-1.
data/pddl/logistics/train/p04g03-2.pddl	logistics	train	pddl	765	PDDL problem instance for logistics/train problem p04g03-2.
data/pddl/logistics/train/p04g03-3.pddl	logistics	train	pddl	765	PDDL problem instance for logistics/train problem p04g03-3.
data/pddl/logistics/train/probLOGISTICS-3-0.pddl	logistics	train	pddl	700	PDDL problem instance for logistics/train problem probLOGISTICS-3-0.
data/pddl/logistics/train/probLOGISTICS-3-1.pddl	logistics	train	pddl	700	PDDL problem instance for logistics/train problem probLOGISTICS-3-1.
data/pddl/logistics/train/probLOGISTICS-3-2.pddl	logistics	train	pddl	700	PDDL problem instance for logistics/train problem probLOGISTICS-3-2.
data/pddl/logistics/train/probLOGISTICS-5-0.pddl	logistics	train	pddl	744	PDDL problem instance for logistics/train problem probLOGISTICS-5-0.
data/pddl/logistics/train/probLOGISTICS-5-1.pddl	logistics	train	pddl	744	PDDL problem instance for logistics/train problem probLOGISTICS-5-1.
data/pddl/logistics/train/probLOGISTICS-5-2.pddl	logistics	train	pddl	744	PDDL problem instance for logistics/train problem probLOGISTICS-5-2.
data/pddl/logistics/validation/probLOGISTICS-6-0.pddl	logistics	validation	pddl	760	PDDL problem instance for logistics/validation problem probLOGISTICS-6-0.
data/pddl/logistics/validation/probLOGISTICS-6-1.pddl	logistics	validation	pddl	760	PDDL problem instance for logistics/validation problem probLOGISTICS-6-1.
data/pddl/logistics/validation/probLOGISTICS-6-2.pddl	logistics	validation	pddl	760	PDDL problem instance for logistics/validation problem probLOGISTICS-6-2.
data/pddl/logistics/validation/probLOGISTICS-6-9.pddl	logistics	validation	pddl	760	PDDL problem instance for logistics/validation problem probLOGISTICS-6-9.
data/pddl/visitall-from-everywhere/domain.pddl	visitall-from-everywhere	domain	pddl	470	PDDL domain definition for visitall-from-everywhere.
data/pddl/visitall-from-everywhere/test-extrapolation/w02h11-01.pddl	visitall-from-everywhere	test-extrapolation	pddl	3691	PDDL problem instance for visitall-from-everywhere/test-extrapolation problem w02h11-01.
data/pddl/visitall-from-everywhere/test-extrapolation/w02h11-01.pddl.soln	visitall-from-everywhere	test-extrapolation	pddl.soln	592	Reference solution plan for visitall-from-everywhere/test-extrapolation problem w02h11-01.
data/pddl/visitall-from-everywhere/test-extrapolation/w02h11-02.pddl	visitall-from-everywhere	test-extrapolation	pddl	3691	PDDL problem instance for visitall-from-everywhere/test-extrapolation problem w02h11-02.
data/pddl/visitall-from-everywhere/test-extrapolation/w02h11-02.pddl.soln	visitall-from-everywhere	test-extrapolation	pddl.soln	591	Reference solution plan for visitall-from-everywhere/test-extrapolation problem w02h11-02.
data/pddl/visitall-from-everywhere/test-extrapolation/w02h11-03.pddl	visitall-from-everywhere	test-extrapolation	pddl	3691	PDDL problem instance for visitall-from-everywhere/test-extrapolation problem w02h11-03.
data/pddl/visitall-from-everywhere/test-extrapolation/w02h11-03.pddl.soln	visitall-from-everywhere	test-extrapolation	pddl.soln	591	Reference solution plan for visitall-from-everywhere/test-extrapolation problem w02h11-03.
data/pddl/visitall-from-everywhere/test-extrapolation/w03h07-01.pddl	visitall-from-everywhere	test-extrapolation	pddl	3690	PDDL problem instance for visitall-from-everywhere/test-extrapolation problem w03h07-01.
